name,nodes,edges,density,time,result_set,result_w
SoA heuristic,100,75,0.007575757575757576,0.00018530013039708138,25,24.15280376116775
MMG,100,75,0.007575757575757576,0.002991100074723363,25,24.15280376116775
SoA heuristic,200,150,0.0037688442211055275,0.0003174000885337591,50,131.4535094202108
MMG,200,150,0.0037688442211055275,0.009644599864259362,50,131.4535094202108
SoA heuristic,400,300,0.0018796992481203006,0.0006021000444889069,100,138.54385545040105
MMG,400,300,0.0018796992481203006,0.03516810014843941,100,138.54385545040105
SoA heuristic,600,450,0.0012520868113522537,0.0012497000861912966,150,202.69743551127513
MMG,600,450,0.0012520868113522537,0.02852929988875985,150,202.69743551127513
SoA heuristic,1000,750,0.0007507507507507507,0.0014428000431507826,250,383.0577330421572
MMG,1000,750,0.0007507507507507507,0.07662529987283051,250,383.0577330421572
SoA heuristic,2000,1500,0.00037518759379689845,0.0020175999961793423,500,831.8741560037372
MMG,2000,1500,0.00037518759379689845,0.42456329986453056,500,831.8741560037372
SoA heuristic,4000,3000,0.00018754688672168043,0.0020882999524474144,1000,1579.225598031124
MMG,4000,3000,0.00018754688672168043,1.8345877001993358,1000,1579.225598031124
SoA heuristic,8000,6000,9.376172021502688e-05,0.009437100030481815,2000,3342.637008544026
MMG,8000,6000,9.376172021502688e-05,6.850912700174376,2000,3342.637008544026
SoA heuristic,20,15,0.039473684210526314,3.060000017285347e-05,5,11.04329236901432
MMG,20,15,0.039473684210526314,0.00010069995187222958,5,11.04329236901432
SoA heuristic,40,30,0.019230769230769232,3.310013562440872e-05,10,12.015076256932982
MMG,40,30,0.019230769230769232,0.000219699926674366,10,12.015076256932982
SoA heuristic,100,75,0.007575757575757576,5.900021642446518e-05,25,31.61148648365669
MMG,100,75,0.007575757575757576,0.0008851999882608652,25,31.61148648365669
SoA heuristic,200,150,0.0037688442211055275,0.00010360009036958218,50,82.87930520990304
MMG,200,150,0.0037688442211055275,0.0077951999846845865,50,82.87930520990304
SoA heuristic,400,300,0.0018796992481203006,0.0005942999850958586,100,155.32722911071664
MMG,400,300,0.0018796992481203006,0.017668399959802628,100,155.32722911071664
SoA heuristic,600,450,0.0012520868113522537,0.0007585999555885792,150,239.6847083531989
MMG,600,450,0.0012520868113522537,0.030045799911022186,150,239.6847083531989
SoA heuristic,1000,750,0.0007507507507507507,0.0005298000760376453,250,473.317876503817
MMG,1000,750,0.0007507507507507507,0.12479220004752278,250,473.317876503817
SoA heuristic,2000,1500,0.00037518759379689845,0.0011012000031769276,500,784.6321004672719
MMG,2000,1500,0.00037518759379689845,0.532542500179261,500,784.6321004672719
SoA heuristic,4000,3000,0.00018754688672168043,0.003258399898186326,1000,1645.6981523164177
MMG,4000,3000,0.00018754688672168043,1.9762607000302523,1000,1645.6981523164177
SoA heuristic,8000,6000,9.376172021502688e-05,0.005162699846550822,2000,3218.4079859030326
MMG,8000,6000,9.376172021502688e-05,7.809306000126526,2000,3218.4079859030326
SoA heuristic,20,15,0.039473684210526314,4.569999873638153e-05,5,7.390643673470525
MMG,20,15,0.039473684210526314,0.00012729992158710957,5,7.390643673470525
SoA heuristic,40,30,0.019230769230769232,3.609992563724518e-05,10,11.747528635215962
MMG,40,30,0.019230769230769232,0.00046600005589425564,10,11.747528635215962
SoA heuristic,100,75,0.007575757575757576,6.180000491440296e-05,25,36.00853153430307
MMG,100,75,0.007575757575757576,0.0009675999172031879,25,36.00853153430307
SoA heuristic,200,150,0.0037688442211055275,0.00010479986667633057,50,84.79882209080955
MMG,200,150,0.0037688442211055275,0.004146300023421645,50,84.79882209080955
SoA heuristic,400,300,0.0018796992481203006,0.0002221998292952776,100,196.98204954826141
MMG,400,300,0.0018796992481203006,0.011052800109609962,100,196.98204954826141
SoA heuristic,600,450,0.0012520868113522537,0.0003068000078201294,150,225.6404446971066
MMG,600,450,0.0012520868113522537,0.030798299936577678,150,225.6404446971066
SoA heuristic,1000,750,0.0007507507507507507,0.0005991000216454268,250,425.1126357194996
MMG,1000,750,0.0007507507507507507,0.11859309999272227,250,425.1126357194996
SoA heuristic,2000,1500,0.00037518759379689845,0.0017844000831246376,500,749.4176735538422
MMG,2000,1500,0.00037518759379689845,0.4422930001746863,500,749.4176735538422
SoA heuristic,4000,3000,0.00018754688672168043,0.0029140000697225332,1000,1709.3138905349645
MMG,4000,3000,0.00018754688672168043,1.566290199989453,1000,1709.3138905349645
