name,nodes,edges,density,time,result_set,result_w
MMG,100,75,0.007575757575757576,0.0009959000162780285,25,296.40153855169405
SoA heuristic,200,150,0.0037688442211055275,0.00011119991540908813,50,1332.5339313092104
MMG,200,150,0.0037688442211055275,0.003444500034675002,50,1332.5339313092104
SoA heuristic,400,300,0.0018796992481203006,0.00020270003005862236,100,5741.23430097957
MMG,400,300,0.0018796992481203006,0.012800500029698014,100,5741.23430097957
SoA heuristic,600,450,0.0012520868113522537,0.0002975000534206629,150,11448.46717283427
MMG,600,450,0.0012520868113522537,0.02779090008698404,150,11448.46717283427
SoA heuristic,1000,750,0.0007507507507507507,0.0005144001916050911,250,30826.400814429373
MMG,1000,750,0.0007507507507507507,0.07542170002125204,250,30826.400814429373
SoA heuristic,2000,1500,0.00037518759379689845,0.0011563000734895468,500,130116.7628182974
MMG,2000,1500,0.00037518759379689845,0.29684210009872913,500,130116.7628182974
SoA heuristic,4000,3000,0.00018754688672168043,0.0020238999277353287,1000,502278.1176187241
MMG,4000,3000,0.00018754688672168043,1.2302023998927325,1000,502278.1176187241
SoA heuristic,8000,6000,9.376172021502688e-05,0.005421499954536557,2000,1973170.1143399891
MMG,8000,6000,9.376172021502688e-05,4.7222927999682724,2000,1973170.1143399891
SoA heuristic,20,15,0.039473684210526314,2.5799963623285294e-05,5,9.622775340350671
MMG,20,15,0.039473684210526314,9.34000127017498e-05,5,9.622775340350671
SoA heuristic,40,30,0.019230769230769232,3.25001310557127e-05,10,49.04784398611366
MMG,40,30,0.019230769230769232,0.0002264000941067934,10,49.04784398611366
SoA heuristic,100,75,0.007575757575757576,5.760020576417446e-05,25,359.423586347243
MMG,100,75,0.007575757575757576,0.0009730998426675797,25,359.423586347243
SoA heuristic,200,150,0.0037688442211055275,0.00014979997649788857,50,1328.8477270011833
MMG,200,150,0.0037688442211055275,0.0034406001213937998,50,1328.8477270011833
SoA heuristic,400,300,0.0018796992481203006,0.00020570005290210247,100,4840.6660356714165
MMG,400,300,0.0018796992481203006,0.01258169999346137,100,4840.6660356714165
SoA heuristic,600,450,0.0012520868113522537,0.00030239997431635857,150,11252.511287795209
MMG,600,450,0.0012520868113522537,0.02790279989130795,150,11252.511287795209
SoA heuristic,1000,750,0.0007507507507507507,0.0005111000500619411,250,30299.437995595286
MMG,1000,750,0.0007507507507507507,0.07549209985882044,250,30299.437995595286
SoA heuristic,2000,1500,0.00037518759379689845,0.0011655001435428858,500,122542.03769636611
MMG,2000,1500,0.00037518759379689845,0.29773920006118715,500,122542.03769636611
SoA heuristic,4000,3000,0.00018754688672168043,0.0025545000098645687,1000,489457.3613025144
MMG,4000,3000,0.00018754688672168043,1.2163851999212056,1000,489457.3613025144
SoA heuristic,8000,6000,9.376172021502688e-05,0.007123199990019202,2000,2029074.514936601
MMG,8000,6000,9.376172021502688e-05,4.622949999989942,2000,2029074.514936601
SoA heuristic,20,15,0.039473684210526314,1.95999164134264e-05,5,11.158882392922841
MMG,20,15,0.039473684210526314,9.050010703504086e-05,5,11.158882392922841
SoA heuristic,40,30,0.019230769230769232,2.8299866244196892e-05,10,67.05898693136186
MMG,40,30,0.019230769230769232,0.00022050016559660435,10,67.05898693136186
SoA heuristic,100,75,0.007575757575757576,6.16998877376318e-05,25,354.6379923484293
MMG,100,75,0.007575757575757576,0.0010492999572306871,25,354.6379923484293
SoA heuristic,200,150,0.0037688442211055275,0.00013349996879696846,50,1274.6355805006456
MMG,200,150,0.0037688442211055275,0.0033738999627530575,50,1274.6355805006456
SoA heuristic,400,300,0.0018796992481203006,0.00021119997836649418,100,5209.489602075557
MMG,400,300,0.0018796992481203006,0.01298619993031025,100,5209.489602075557
SoA heuristic,600,450,0.0012520868113522537,0.0002999999560415745,150,11079.261088848598
MMG,600,450,0.0012520868113522537,0.028010500129312277,150,11079.261088848598
SoA heuristic,1000,750,0.0007507507507507507,0.0005112001672387123,250,30976.104869778694
MMG,1000,750,0.0007507507507507507,0.07610349985770881,250,30976.104869778694
SoA heuristic,2000,1500,0.00037518759379689845,0.0012972999829798937,500,129769.93756440301
MMG,2000,1500,0.00037518759379689845,0.30029869987629354,500,129769.93756440301
SoA heuristic,4000,3000,0.00018754688672168043,0.0023259001318365335,1000,509724.7133392544
MMG,4000,3000,0.00018754688672168043,1.470487300073728,1000,509724.7133392544
