name,nodes,edges,density,time,results
Set Cover,64,96,0.023809523809523808,0.0010540485382080078,16
Greedy Approach,64,96,0.023809523809523808,0.0,16
Set Cover,72,108,0.02112676056338028,0.005991458892822266,17
Greedy Approach,72,108,0.02112676056338028,0.0,17
Set Cover,80,120,0.0189873417721519,0.0229644775390625,16
Greedy Approach,80,120,0.0189873417721519,0.0,16
Set Cover,88,132,0.017241379310344827,0.02492237091064453,18
Greedy Approach,88,132,0.017241379310344827,0.0,18
Set Cover,96,144,0.015789473684210527,0.49325084686279297,21
Greedy Approach,96,144,0.015789473684210527,0.0,21
Set Cover,104,156,0.014563106796116505,2.218120813369751,25
Greedy Approach,104,156,0.014563106796116505,0.0,25
Set Cover,112,168,0.013513513513513514,2.4705214500427246,26
