name,nodes,edges,time,result_set,result_w
MMG,8240,12360,3.346792500000447,840,1212.7625390312269
SoA heuristic,8400,12600,0.009538400045130402,992,1128.4113031259908
MMG,8400,12600,3.414916699985042,861,1105.083247555836
SoA heuristic,8600,12900,0.010451900016050786,994,1136.3334510531045
MMG,8600,12900,3.622763399966061,860,1154.250273757902
SoA heuristic,8000,12000,0.007611599983647466,922,1138.051319758842
MMG,8000,12000,3.1393875000067055,808,1172.7098206003482
SoA heuristic,8020,12030,0.009201800043229014,937,1067.1953711481774
MMG,8020,12030,2.8461479999823496,802,1078.1906281441081
SoA heuristic,8040,12060,0.009259800019208342,915,1097.58283501667
MMG,8040,12060,3.124363099981565,785,1101.3193417691245
SoA heuristic,8080,12120,0.009016800031531602,926,1076.9816528895044
MMG,8080,12120,3.0955976999830455,801,1070.3220645817084
SoA heuristic,8120,12180,0.009056299983058125,934,1087.8949426901597
MMG,8120,12180,3.018417999963276,798,1091.1160767537242
SoA heuristic,8200,12300,0.054603900003712624,936,1003.5415128212154
MMG,8200,12300,3.26007750001736,814,1030.2090282218069
SoA heuristic,8240,12360,0.00925110001116991,952,1096.0071637030328
MMG,8240,12360,3.250839900050778,814,1123.1420495531142
SoA heuristic,8400,12600,0.010131500021088868,966,1166.127037780422
MMG,8400,12600,3.319787099957466,826,1183.9785850485805
SoA heuristic,8600,12900,0.01018749998183921,1011,1270.7059522353597
MMG,8600,12900,3.6555562000139616,872,1351.7750927639363
SoA heuristic,8000,12000,0.00824210001155734,943,1135.741095375112
MMG,8000,12000,3.1609719999833032,808,1153.7398933836957
SoA heuristic,8020,12030,0.010318599990569055,920,1096.7271843928536
MMG,8020,12030,3.1806012999732047,798,1191.7220981851185
SoA heuristic,8040,12060,0.010667199967429042,941,1125.1108980007277
MMG,8040,12060,3.2608710000058636,814,1175.7272406057114
SoA heuristic,8080,12120,0.01023650000570342,931,1148.1461994065244
MMG,8080,12120,3.269439900002908,808,1168.3783621086573
SoA heuristic,8120,12180,0.011404399992898107,954,1215.4119527184125
MMG,8120,12180,3.2792024000082165,816,1242.7496269242033
SoA heuristic,8200,12300,0.042016000021249056,951,1182.6218127123766
MMG,8200,12300,3.0898827999481,814,1209.6780045548956
SoA heuristic,8240,12360,0.008905299997422844,963,1203.092785925648
MMG,8240,12360,3.479833699995652,804,1201.5045273580915
SoA heuristic,8400,12600,0.012627399992197752,977,1123.4459811146937
MMG,8400,12600,3.466354499978479,848,1162.2434204133353
SoA heuristic,8600,12900,0.021593699988443404,982,1161.9099711254617
MMG,8600,12900,3.4802308999933302,840,1216.77231068731
SoA heuristic,8000,12000,0.008512199972756207,945,1145.9839749000503
MMG,8000,12000,3.464987299987115,807,1173.5719041574732
SoA heuristic,8020,12030,0.009047600033227354,939,1191.5030865502129
MMG,8020,12030,3.153498999949079,788,1201.3886294325014
SoA heuristic,8040,12060,0.011510399985127151,932,1027.7556780202262
MMG,8040,12060,3.2661157999536954,799,1074.723182626362
SoA heuristic,8080,12120,0.0088168999645859,937,1171.1243335126974
MMG,8080,12120,3.15637300000526,811,1169.0660083319563
SoA heuristic,8120,12180,0.009686400007922202,935,1160.7536269749633
MMG,8120,12180,3.139828799990937,800,1177.1544962143826
SoA heuristic,8200,12300,0.04471360001480207,938,1199.683396181603
MMG,8200,12300,3.200583199970424,834,1224.4318643855022
SoA heuristic,8240,12360,0.008959099999628961,955,1138.9585577498044
MMG,8240,12360,3.079290800029412,804,1160.729114404861
SoA heuristic,8400,12600,0.008721699996385723,1004,1139.860714271576
MMG,8400,12600,3.3408140999963507,853,1191.3957780356793
SoA heuristic,8600,12900,0.009664900018833578,980,1260.5180291617253
MMG,8600,12900,3.396969399997033,833,1273.9805079390676
