name,nodes,edges,density,time,result_set,result_w
SoA heuristic,20,75,0.19736842105263158,3.210012800991535e-05,1,-0.19819955321299387
MMG,20,75,0.19736842105263158,4.329998046159744e-05,1,-0.19819955321299387
SoA heuristic,40,300,0.19230769230769232,9.019998833537102e-05,1,1.9986061469760048
MMG,40,300,0.19230769230769232,7.309997454285622e-05,1,1.9986061469760048
SoA heuristic,100,1875,0.1893939393939394,0.0004507999401539564,1,1.6972298750677801
MMG,100,1875,0.1893939393939394,0.00016940012574195862,1,1.6972298750677801
SoA heuristic,200,7500,0.1884422110552764,0.0018460999708622694,1,-12.390345573093256
MMG,200,7500,0.1884422110552764,0.0004539999645203352,1,-12.390345573093256
SoA heuristic,400,30000,0.18796992481203006,0.008142300182953477,1,-13.399054633193522
MMG,400,30000,0.18796992481203006,0.0014620001893490553,1,-13.399054633193522
SoA heuristic,600,67500,0.18781302170283806,0.01915129995904863,1,-34.95713440630388
MMG,600,67500,0.18781302170283806,0.002959399949759245,1,-34.95713440630388
SoA heuristic,1000,187500,0.18768768768768768,0.05807160004042089,1,-21.92072021672152
MMG,1000,187500,0.18768768768768768,0.00806480017490685,1,-21.92072021672152
SoA heuristic,2000,750000,0.1875937968984492,0.3826157001312822,1,-100.0964813780293
MMG,2000,750000,0.1875937968984492,0.029181899968534708,1,-100.0964813780293
SoA heuristic,4000,3000000,0.18754688672168043,4.680524500086904,1,-283.67221687061704
MMG,4000,3000000,0.18754688672168043,0.28873959998600185,1,-283.67221687061704
SoA heuristic,8000,12000000,0.18752344043005376,10.752816800028086,1,-531.6287490078792
MMG,8000,12000000,0.18752344043005376,0.9096709999721497,1,-531.6287490078792
SoA heuristic,20,75,0.19736842105263158,3.0800001695752144e-05,1,1.5682480927981595
MMG,20,75,0.19736842105263158,4.2499974370002747e-05,1,1.5682480927981595
SoA heuristic,40,300,0.19230769230769232,8.299993351101875e-05,1,0.9639949917980122
MMG,40,300,0.19230769230769232,8.870009332895279e-05,1,0.9639949917980122
SoA heuristic,100,1875,0.1893939393939394,0.00045779999345541,1,6.487479636792805
MMG,100,1875,0.1893939393939394,0.0001651998609304428,1,6.487479636792805
SoA heuristic,200,7500,0.1884422110552764,0.0020381000358611345,1,3.384501711277622
MMG,200,7500,0.1884422110552764,0.00043329992331564426,1,3.384501711277622
SoA heuristic,400,30000,0.18796992481203006,0.008296800078824162,1,-6.824992086637806
MMG,400,30000,0.18796992481203006,0.0014643999747931957,1,-6.824992086637806
SoA heuristic,600,67500,0.18781302170283806,0.01869910000823438,1,-16.63845920205597
MMG,600,67500,0.18781302170283806,0.0028281998820602894,1,-16.63845920205597
SoA heuristic,1000,187500,0.18768768768768768,0.05939719988964498,1,-32.22336085953265
MMG,1000,187500,0.18768768768768768,0.0076627000235021114,1,-32.22336085953265
SoA heuristic,2000,750000,0.1875937968984492,0.484974900027737,1,-126.29897192477
MMG,2000,750000,0.1875937968984492,0.029429899994283915,1,-126.29897192477
SoA heuristic,4000,3000000,0.18754688672168043,2.485700499964878,1,-550.6434503512721
MMG,4000,3000000,0.18754688672168043,0.15941360010765493,1,-550.6434503512721
SoA heuristic,8000,12000000,0.18752344043005376,13.566459500230849,1,-821.0281316117291
MMG,8000,12000000,0.18752344043005376,0.8977719999384135,1,-821.0281316117291
SoA heuristic,20,75,0.19736842105263158,3.110012039542198e-05,1,0.5594519325974128
MMG,20,75,0.19736842105263158,4.069996066391468e-05,1,0.5594519325974128
SoA heuristic,40,300,0.19230769230769232,7.970002479851246e-05,1,1.0801171356819692
MMG,40,300,0.19230769230769232,6.500002928078175e-05,1,1.0801171356819692
SoA heuristic,100,1875,0.1893939393939394,0.00046420004218816757,1,-0.8588916068804195
MMG,100,1875,0.1893939393939394,0.0001696001272648573,1,-0.8588916068804195
SoA heuristic,200,7500,0.1884422110552764,0.0021035000681877136,1,-13.342890072127815
MMG,200,7500,0.1884422110552764,0.0004191999323666096,1,-13.342890072127815
SoA heuristic,400,30000,0.18796992481203006,0.007962199859321117,1,-4.073776600729673
MMG,400,30000,0.18796992481203006,0.0013439999893307686,1,-4.073776600729673
SoA heuristic,600,67500,0.18781302170283806,0.019047799985855818,1,-31.08770908255903
MMG,600,67500,0.18781302170283806,0.003056799992918968,1,-31.08770908255903
SoA heuristic,1000,187500,0.18768768768768768,0.058189099887385964,1,-89.91782512673473
MMG,1000,187500,0.18768768768768768,0.007799800019711256,1,-89.91782512673473
SoA heuristic,2000,750000,0.1875937968984492,0.5882094001863152,1,-92.5656191607548
MMG,2000,750000,0.1875937968984492,0.028833199990913272,1,-92.5656191607548
SoA heuristic,4000,3000000,0.18754688672168043,3.449248200049624,1,-539.3874982085597
MMG,4000,3000000,0.18754688672168043,0.16810839995741844,1,-539.3874982085597
SoA heuristic,8000,12000000,0.18752344043005376,16.032036599935964,1,-684.6791046194965
MMG,8000,12000000,0.18752344043005376,0.9028364000841975,1,-684.6791046194965
SoA heuristic,20,75,0.19736842105263158,4.2499974370002747e-05,1,1.1432462143380542
MMG,20,75,0.19736842105263158,4.529999569058418e-05,1,1.1432462143380542
SoA heuristic,40,300,0.19230769230769232,8.730008266866207e-05,1,-0.6897171199198091
MMG,40,300,0.19230769230769232,6.87998253852129e-05,1,-0.6897171199198091
SoA heuristic,100,1875,0.1893939393939394,0.0004555999767035246,1,-0.5238182393172757
MMG,100,1875,0.1893939393939394,0.0001691998913884163,1,-0.5238182393172757
SoA heuristic,200,7500,0.1884422110552764,0.0018654000014066696,1,-15.179265673942218
MMG,200,7500,0.1884422110552764,0.0004412999842315912,1,-15.179265673942218
SoA heuristic,400,30000,0.18796992481203006,0.00809839996509254,1,-12.971351462883838
MMG,400,30000,0.18796992481203006,0.0013623000122606754,1,-12.971351462883838
SoA heuristic,600,67500,0.18781302170283806,0.01886850013397634,1,-27.949033490794548
MMG,600,67500,0.18781302170283806,0.0031183999963104725,1,-27.949033490794548
