name,nodes,edges,density,time,result_set,result_w
SoA heuristic,4000,6000,0.00037509377344336085,0.009346299804747105,431,199626.5248193716
MMG,4000,6000,0.00037509377344336085,0.7804429999087006,401,196455.47776993347
SoA heuristic,8000,12000,0.00018752344043005377,0.01871549990028143,850,738920.9549608922
MMG,8000,12000,0.00018752344043005377,3.0621640000026673,797,732448.2611541428
SoA heuristic,20,30,0.07894736842105263,3.6899931728839874e-05,2,6.144880719220414
MMG,20,30,0.07894736842105263,6.010010838508606e-05,2,6.144880719220414
SoA heuristic,40,60,0.038461538461538464,4.009995609521866e-05,4,20.736320696020456
MMG,40,60,0.038461538461538464,0.00012150011025369167,4,20.736320696020456
SoA heuristic,100,150,0.015151515151515152,0.0002283998765051365,11,129.16755020970407
MMG,100,150,0.015151515151515152,0.0015585001092404127,11,129.1675502097041
SoA heuristic,200,300,0.007537688442211055,0.00014539994299411774,20,523.3973845535618
MMG,200,300,0.007537688442211055,0.0016066001262515783,20,523.3973845535618
SoA heuristic,400,600,0.0037593984962406013,0.0006915000267326832,41,1885.303491470933
MMG,400,600,0.0037593984962406013,0.00879299989901483,36,1818.1826919076193
SoA heuristic,600,900,0.0025041736227045075,0.00040449993684887886,70,4633.351758106403
MMG,600,900,0.0025041736227045075,0.03279089997522533,65,4550.688674739219
SoA heuristic,1000,1500,0.0015015015015015015,0.000795499887317419,106,11528.773294043755
MMG,1000,1500,0.0015015015015015015,0.04463450005277991,102,11794.468120485075
SoA heuristic,2000,3000,0.0007503751875937969,0.0015052000526338816,212,47214.8650173076
MMG,2000,3000,0.0007503751875937969,0.1888607998844236,200,46340.58121814809
SoA heuristic,4000,6000,0.00037509377344336085,0.0031608000863343477,437,189289.85928177138
MMG,4000,6000,0.00037509377344336085,0.8582276001106948,405,187471.1555282655
SoA heuristic,8000,12000,0.00018752344043005377,0.007414699997752905,833,711770.9179673645
MMG,8000,12000,0.00018752344043005377,3.024288799846545,779,700694.1713670917
SoA heuristic,20,30,0.07894736842105263,3.3800024539232254e-05,2,4.6017615766987685
MMG,20,30,0.07894736842105263,5.950010381639004e-05,2,4.6017615766987685
SoA heuristic,40,60,0.038461538461538464,4.200008697807789e-05,5,26.05876799353159
MMG,40,60,0.038461538461538464,0.0001238998956978321,4,24.098087045531212
SoA heuristic,100,150,0.015151515151515152,9.619980119168758e-05,11,108.59902841724947
MMG,100,150,0.015151515151515152,0.0005024001002311707,10,108.97543745613049
SoA heuristic,200,300,0.007537688442211055,0.00014919997192919254,21,489.28519394394414
MMG,200,300,0.007537688442211055,0.0015610000118613243,19,512.9643117266996
SoA heuristic,400,600,0.0037593984962406013,0.0002739999908953905,43,2183.708335829303
MMG,400,600,0.0037593984962406013,0.005778599996119738,38,2058.5871419441905
SoA heuristic,600,900,0.0025041736227045075,0.0012035002000629902,65,4611.519222552281
MMG,600,900,0.0025041736227045075,0.017189500154927373,60,4451.4534913903335
SoA heuristic,1000,1500,0.0015015015015015015,0.0009037000127136707,103,11431.65610477351
MMG,1000,1500,0.0015015015015015015,0.041231799870729446,97,11389.841958217072
SoA heuristic,2000,3000,0.0007503751875937969,0.0020622999873012304,212,48132.832081681016
MMG,2000,3000,0.0007503751875937969,0.1994174998253584,199,47468.088416292536
SoA heuristic,4000,6000,0.00037509377344336085,0.003186899935826659,427,188875.46027117516
MMG,4000,6000,0.00037509377344336085,0.8260572000872344,404,186550.50055941078
SoA heuristic,8000,12000,0.00018752344043005377,0.006785999983549118,855,742788.5703207058
MMG,8000,12000,0.00018752344043005377,3.085297100013122,786,731081.9085736963
SoA heuristic,20,30,0.07894736842105263,3.400002606213093e-05,2,3.2965090310847893
MMG,20,30,0.07894736842105263,5.989987403154373e-05,2,3.2965090310847893
SoA heuristic,40,60,0.038461538461538464,4.2999861761927605e-05,4,22.526767725592958
MMG,40,60,0.038461538461538464,0.00014440016821026802,5,29.464358670248256
SoA heuristic,100,150,0.015151515151515152,7.79998954385519e-05,9,98.2577667371894
MMG,100,150,0.015151515151515152,0.000449199927970767,9,98.2577667371894
SoA heuristic,200,300,0.007537688442211055,0.000349199865013361,23,530.899758691724
MMG,200,300,0.007537688442211055,0.0023153999354690313,22,536.3729895962978
SoA heuristic,400,600,0.0037593984962406013,0.00044739991426467896,41,1821.2653621144586
MMG,400,600,0.0037593984962406013,0.009701999835669994,38,1757.9666721659312
SoA heuristic,600,900,0.0025041736227045075,0.0010554001200944185,60,3733.4555292346877
