name,nodes,edges,density,time,result_set,result_w
SoA heuristic,4000,6000,0.00037509377344336085,0.003725100075826049,389,193654.2205740432
MMG,4000,6000,0.00037509377344336085,0.76322490000166,389,193654.2205740432
SoA heuristic,4020,6030,0.0003732271709380443,0.008210400119423866,401,199808.72771202284
MMG,4020,6030,0.0003732271709380443,0.8245759999845177,401,199808.72771202284
SoA heuristic,4040,6060,0.0003713790542213419,0.0030026999302208424,400,199711.45088521976
MMG,4040,6060,0.0003713790542213419,0.7612254999112338,400,199711.45088521976
SoA heuristic,4080,6120,0.00036773719048786466,0.0036480999551713467,403,203863.57794531537
MMG,4080,6120,0.00036773719048786466,0.7362478999421,403,203863.57794531537
SoA heuristic,4120,6180,0.0003641660597232338,0.0037368000485002995,409,209668.7935394504
MMG,4120,6180,0.0003641660597232338,0.838917399989441,409,209668.7935394504
SoA heuristic,4200,6300,0.00035722791140747797,0.003166500013321638,397,206521.21246251045
MMG,4200,6300,0.00035722791140747797,0.7827377000357956,397,206521.21246251045
SoA heuristic,4240,6360,0.00035385704175513094,0.003230300033465028,438,230675.8652662789
MMG,4240,6360,0.00035385704175513094,0.8789500999264419,438,230675.8652662789
SoA heuristic,4400,6600,0.0003409865878608775,0.0033968999050557613,444,242666.02742660235
MMG,4400,6600,0.0003409865878608775,0.8913968000560999,444,242666.02742660235
SoA heuristic,4600,6900,0.00032615786040443573,0.008654499892145395,454,259244.89978687422
MMG,4600,6900,0.00032615786040443573,0.9862118000164628,454,259244.89978687422
SoA heuristic,4000,6000,0.00037509377344336085,0.0037704999558627605,397,197609.48047124821
MMG,4000,6000,0.00037509377344336085,0.8095474999863654,397,197609.48047124821
SoA heuristic,4020,6030,0.0003732271709380443,0.003164099995046854,403,201645.278179967
MMG,4020,6030,0.0003732271709380443,0.737470000050962,403,201645.278179967
SoA heuristic,4040,6060,0.0003713790542213419,0.0030304999090731144,413,207311.04352066448
MMG,4040,6060,0.0003713790542213419,0.9055064001586288,413,207311.04352066448
SoA heuristic,4080,6120,0.00036773719048786466,0.005911699961870909,413,208295.61845020708
MMG,4080,6120,0.00036773719048786466,0.8411799999885261,413,208295.61845020708
SoA heuristic,4120,6180,0.0003641660597232338,0.0030932000372558832,400,204784.57689144972
MMG,4120,6180,0.0003641660597232338,0.6692482000216842,400,204784.57689144972
SoA heuristic,4200,6300,0.00035722791140747797,0.0032637000549584627,410,213912.1455281044
MMG,4200,6300,0.00035722791140747797,0.8514217999763787,410,213912.1455281044
SoA heuristic,4240,6360,0.00035385704175513094,0.0038527001161128283,421,221536.08025792276
MMG,4240,6360,0.00035385704175513094,0.9773530999664217,421,221536.08025792276
SoA heuristic,4400,6600,0.0003409865878608775,0.003300399985164404,434,236924.04163335214
MMG,4400,6600,0.0003409865878608775,0.9831717000342906,434,236924.04163335214
SoA heuristic,4600,6900,0.00032615786040443573,0.05179079994559288,460,263668.0839570158
MMG,4600,6900,0.00032615786040443573,1.077987500000745,460,263668.0839570158
SoA heuristic,4000,6000,0.00037509377344336085,0.006642899941653013,400,198693.10925570916
MMG,4000,6000,0.00037509377344336085,0.7428111999761313,400,198693.10925570916
SoA heuristic,4020,6030,0.0003732271709380443,0.010874900035560131,392,194992.7013206362
MMG,4020,6030,0.0003732271709380443,0.7709256000816822,392,194992.7013206362
SoA heuristic,4040,6060,0.0003713790542213419,0.00324810016900301,413,207425.34605632737
MMG,4040,6060,0.0003713790542213419,0.8561290001962334,413,207425.34605632737
SoA heuristic,4080,6120,0.00036773719048786466,0.00644670007750392,402,203142.15861314253
MMG,4080,6120,0.00036773719048786466,0.8473412999883294,402,203142.15861314253
SoA heuristic,4120,6180,0.0003641660597232338,0.008244899800047278,403,206654.774731766
MMG,4120,6180,0.0003641660597232338,0.6943254000507295,403,206654.774731766
SoA heuristic,4200,6300,0.00035722791140747797,0.003249000059440732,428,223368.44042542495
MMG,4200,6300,0.00035722791140747797,0.9722053001169115,428,223368.44042542495
SoA heuristic,4240,6360,0.00035385704175513094,0.011339199962094426,431,227515.79521895855
MMG,4240,6360,0.00035385704175513094,0.9821532000787556,431,227515.79521895855
SoA heuristic,4400,6600,0.0003409865878608775,0.0033074000384658575,456,249120.6510493191
MMG,4400,6600,0.0003409865878608775,1.0124305000063032,456,249120.6510493191
SoA heuristic,4600,6900,0.00032615786040443573,0.004166200058534741,464,265652.93688015826
MMG,4600,6900,0.00032615786040443573,1.0675792000256479,464,265652.93688015826
SoA heuristic,4000,6000,0.00037509377344336085,0.0030290998984128237,391,194153.75574196185
MMG,4000,6000,0.00037509377344336085,0.7881336000282317,391,194153.75574196185
SoA heuristic,4020,6030,0.0003732271709380443,0.003205199958756566,404,201960.1771612847
MMG,4020,6030,0.0003732271709380443,0.7436703001148999,404,201960.1771612847
SoA heuristic,4040,6060,0.0003713790542213419,0.0037061001639813185,394,197472.1497545864
MMG,4040,6060,0.0003713790542213419,0.775433799950406,394,197472.1497545864
